ORIGIN,TERMINAL,DISTENCE,PRICE
扬州,贵阳,1386,940
扬州,桂林,1194,921
扬州,哈尔滨,1610,959
扬州,哈密,2527,1018
扬州,海口,1647,962
扬州,海拉尔,1876,979
扬州,杭州,250,717
扬州,合肥,210,695
扬州,呼和浩特,1163,917
扬州,惠州,1144,915
扬州,淮安,124,626
扬州,和田,3620,1065
扬州,黄山,269,727
扬州,揭阳,1029,901
扬州,晋江,858,878
扬州,井冈山,821,872
扬州,景德镇,406,780
扬州,佳木斯,1848,977
扬州,九寨沟,1449,946
扬州,建三江,1996,987
扬州,库尔勒,3142,1046
扬州,克拉玛依,3277,1052
扬州,昆明,1820,975
扬州,喀什,3947,1076
扬州,兰州,1489,949
扬州,丽江,1951,984
扬州,林芝,2313,1007
扬州,柳州,1327,934
扬州,六盘水,1549,954
扬州,泸州,1392,941
扬州,临汾,832,874
扬州,拉萨,2707,1027
扬州,满洲里,1906,981
扬州,茅台,345,759
扬州,牡丹江,1615,960
扬州,绵阳,1391,940
扬州,南昌,534,816
扬州,南京,72,555
扬州,南宁,1528,953
扬州,南通,142,644
扬州,宁波,347,760
扬州,攀枝花,1828,976
扬州,齐齐哈尔,1705,967
扬州,青岛,420,785
扬州,三亚,1859,978
扬州,石家庄,769,863
扬州,松原,1489,949
扬州,上海,233,708
扬州,深圳,1218,923
扬州,沈阳,1103,910
扬州,台州,458,796
扬州,太原,872,880
扬州,天津,775,864
扬州,通化,1186,920
扬州,通辽,1272,929
扬州,吐鲁番,2874,1035
扬州,万州,1060,905
扬州,威海,618,835
扬州,温州,504,808
扬州,乌鲁木齐,3038,1042
扬州,无锡,124,626
扬州,乌海,1389,940
扬州,武汉,525,814
扬州,乌兰浩特,1541,954
扬州,乌兰察布,1110,911
扬州,西安,1278,929
扬州,西昌,1737,969
扬州,西宁,1682,965
扬州,锡林浩特,1328,934
扬州,厦门,890,882
扬州,徐州,293,738
扬州,烟台,595,830
扬州,延吉,1475,948
扬州,盐城,127,629
扬州,伊宁,3535,1062
扬州,宜宾,1471,948
扬州,宜昌,790,867
扬州,义乌,350,761
扬州,银川,1373,939
扬州,榆林,1093,909
扬州,运城,831,873
扬州,湛江,1530,953
扬州,张家界,929,888
扬州,郑州,595,830
扬州,重庆,1269,928
扬州,珠海,1268,928
扬州,遵义,1310,933
伊宁,阿坝,2265,1004
伊宁,阿克苏,408,781
伊宁,巴彦淖尔,2166,998
伊宁,包头,2364,1009
伊宁,北海,3581,1063
伊宁,北京,2915,1037
伊宁,博鳌,3876,1074
伊宁,长春,3480,1060
伊宁,长沙,3314,1053
伊宁,长治,2822,1032
伊宁,常州,3617,1065
伊宁,朝阳,2923,1037
伊宁,成都,2486,1016
伊宁,赤峰,3032,1042
伊宁,达州,2694,1026
伊宁,大理,2657,1025
伊宁,大连,3370,1055
伊宁,大庆,3387,1056
伊宁,大同,3375,1056
伊宁,丹东,3538,1062
伊宁,稻城,2389,1011
伊宁,敦煌,1132,914
伊宁,鄂尔多斯,2407,1012
伊宁,十堰,2847,1034
伊宁,石河子,380,772
伊宁,福州,3949,1076
伊宁,抚远,4038,1079
伊宁,阜阳,3221,1050
伊宁,赣州,3633,1065
伊宁,广元,2485,1016
伊宁,广州,3728,1069
伊宁,贵阳,2987,1040
伊宁,桂林,3342,1054
伊宁,哈尔滨,3530,1061
伊宁,哈密,1008,899
伊宁,海口,3785,1071
伊宁,海拉尔,2981,1040
伊宁,杭州,3731,1069
伊宁,合肥,3399,1057
伊宁,呼和浩特,2503,1017
伊宁,惠州,3807,1071
伊宁,淮安,3460,1059
伊宁,和田,772,864
伊宁,黄山,3562,1063
伊宁,揭阳,3915,1075
伊宁,晋江,3987,1077
伊宁,井冈山,3515,1061
伊宁,景德镇,3557,1062
伊宁,佳木斯,3774,1070
伊宁,九寨沟,2286,1005
伊宁,建三江,3937,1076
伊宁,库尔勒,442,791
伊宁,克拉玛依,316,748
伊宁,昆明,2863,1034
伊宁,喀什,664,844
伊宁,兰州,2103,994
伊宁,丽江,2552,1019
伊宁,林芝,2077,993
伊宁,柳州,3360,1055
伊宁,六盘水,2866,1034
伊宁,泸州,2720,1028
伊宁,临汾,2702,1027
伊宁,拉萨,1817,975
伊宁,满洲里,2803,1031
伊宁,茅台,3204,1049
伊宁,牡丹江,3788,1071
伊宁,绵阳,2470,1015
伊宁,南昌,3500,1060
伊宁,南京,3505,1061
伊宁,南宁,3412,1057
伊宁,南通,3673,1067
伊宁,宁波,3862,1073
伊宁,攀枝花,2667,1025
伊宁,齐齐哈尔,3295,1053
伊宁,青岛,3406,1057
伊宁,三亚,3889,1074
伊宁,石家庄,2844,1033
伊宁,松原,3408,1057
伊宁,上海,3768,1070
伊宁,深圳,3825,1072
伊宁,沈阳,3403,1057
伊宁,台州,3930,1075
伊宁,太原,2694,1026
伊宁,天津,3011,1041
伊宁,通化,3602,1064
伊宁,通辽,3252,1051
伊宁,吐鲁番,661,844
伊宁,万州,2797,1031
伊宁,威海,3474,1059
伊宁,温州,3917,1075
伊宁,乌鲁木齐,502,808
伊宁,无锡,3655,1066
伊宁,乌海,2160,998
伊宁,武汉,3251,1051
伊宁,乌兰浩特,3176,1048
伊宁,乌兰察布,2612,1022
伊宁,西安,3497,1060
伊宁,西昌,2582,1021
伊宁,西宁,1913,982
伊宁,锡林浩特,2763,1030
伊宁,厦门,3971,1077
伊宁,徐州,3249,1051
伊宁,烟台,3410,1057
伊宁,延吉,3828,1072
伊宁,盐城,3535,1062
伊宁,扬州,3535,1062
伊宁,宜宾,2674,1025
伊宁,宜昌,3012,1041
伊宁,义乌,3781,1070
伊宁,银川,2161,998
伊宁,榆林,2453,1014
伊宁,运城,2719,1028
伊宁,湛江,3681,1067
伊宁,张家界,3063,1043
伊宁,郑州,2942,1038
伊宁,重庆,2746,1029
伊宁,珠海,3816,1072
伊宁,遵义,2917,1037
宜宾,阿坝,418,784
宜宾,阿克苏,2494,1016
宜宾,巴彦淖尔,1358,937
宜宾,包头,1403,942
宜宾,北海,928,888
宜宾,北京,1641,962
宜宾,博鳌,1226,924
宜宾,长春,2489,1016
宜宾,长沙,817,871
宜宾,长治,1146,915
宜宾,常州,1509,951
宜宾,朝阳,1651,963
宜宾,成都,219,700
宜宾,赤峰,1978,986
宜宾,达州,387,774
宜宾,大理,554,821
宜宾,大连,1926,983
宜宾,大庆,2657,1025
宜宾,大同,2600,1022
宜宾,丹东,2196,1000
宜宾,稻城,425,786
宜宾,敦煌,1606,959
宜宾,鄂尔多斯,1322,934
宜宾,十堰,729,856
宜宾,石河子,2385,1011
宜宾,福州,1480,948
宜宾,抚远,3315,1053
宜宾,阜阳,1161,917
宜宾,赣州,1068,906
宜宾,广元,423,786
宜宾,广州,1070,906
宜宾,贵阳,313,747
宜宾,桂林,680,847
宜宾,哈尔滨,2697,1026
宜宾,哈密,1809,975
宜宾,海口,1130,913
宜宾,海拉尔,2629,1023
宜宾,杭州,1516,952
宜宾,合肥,1261,928
宜宾,呼和浩特,1485,949
宜宾,惠州,1161,917
宜宾,淮安,1492,950
宜宾,和田,2478,1015
宜宾,黄山,1310,933
宜宾,揭阳,1307,932
宜宾,晋江,1452,946
宜宾,井冈山,963,893
宜宾,景德镇,1221,923
宜宾,佳木斯,2992,1040
宜宾,九寨沟,510,810
宜宾,建三江,3173,1048
宜宾,库尔勒,2232,1002
宜宾,克拉玛依,2516,1017
宜宾,昆明,455,795
宜宾,喀什,2875,1035
宜宾,兰州,814,871
宜宾,丽江,481,802
宜宾,林芝,892,883
宜宾,柳州,685,848
宜宾,六盘水,243,714
宜宾,泸州,80,569
宜宾,临汾,1040,903
宜宾,拉萨,1315,933
宜宾,满洲里,2553,1019
宜宾,茅台,1337,935
宜宾,牡丹江,2818,1032
宜宾,绵阳,304,743
宜宾,南昌,1097,910
宜宾,南京,1403,942
宜宾,南宁,757,861
宜宾,南通,1597,958
宜宾,宁波,1645,962
宜宾,攀枝花,375,770
宜宾,齐齐哈尔,2656,1024
宜宾,青岛,1685,965
宜宾,三亚,1270,929
宜宾,石家庄,1379,939
宜宾,松原,2542,1019
宜宾,上海,1644,962
宜宾,深圳,1167,918
宜宾,沈阳,2230,1002
宜宾,台州,1637,962
宜宾,太原,1251,927
宜宾,天津,1632,961
宜宾,通化,2401,1011
宜宾,通辽,2278,1005
宜宾,吐鲁番,2070,992
宜宾,万州,423,786
宜宾,威海,1890,980
宜宾,温州,1571,956
宜宾,乌鲁木齐,2259,1003
宜宾,无锡,1537,953
宜宾,乌海,1230,924
宜宾,武汉,956,892
宜宾,乌兰浩特,2456,1014
宜宾,乌兰察布,1564,956
宜宾,西安,2420,1012
宜宾,西昌,266,725
宜宾,西宁,915,886
宜宾,锡林浩特,1984,987
宜宾,厦门,1419,943
宜宾,徐州,1336,935
宜宾,烟台,1828,976
宜宾,延吉,2726,1028
宜宾,盐城,1562,955
宜宾,扬州,1471,948
宜宾,伊宁,2674,1025
宜宾,宜昌,680,847
宜宾,义乌,1500,950
宜宾,银川,1091,909
宜宾,榆林,1158,917
宜宾,运城,920,887
宜宾,湛江,1015,899
宜宾,张家界,570,824
宜宾,郑州,1080,908
宜宾,重庆,203,690
宜宾,珠海,1151,916
宜宾,遵义,254,719
宜昌,阿坝,872,880
宜昌,阿克苏,2912,1036
宜昌,巴彦淖尔,1169,918
宜昌,包头,1110,911
宜昌,北海,1052,904
宜昌,北京,1121,912
宜昌,博鳌,1287,930
宜昌,长春,1911,982
宜昌,长沙,323,751
宜昌,长治,630,837
宜昌,常州,832,874
宜昌,朝阳,1128,913
宜昌,成都,692,850
宜昌,赤峰,1453,946
宜昌,达州,367,767
宜昌,大理,1221,923
宜昌,大连,1307,932
宜昌,大庆,2121,995
宜昌,大同,2060,991
宜昌,丹东,1573,956
宜昌,稻城,1087,908
宜昌,敦煌,1881,980
宜昌,鄂尔多斯,1017,900
宜昌,十堰,217,699
宜昌,石河子,2674,1025
宜昌,福州,941,890
宜昌,抚远,2730,1028
宜昌,阜阳,489,805
宜昌,赣州,648,841
宜昌,广元,553,820
宜昌,广州,869,879
宜昌,贵阳,639,839
宜昌,桂林,616,835
宜昌,哈尔滨,2135,996
宜昌,哈密,2039,990
宜昌,海口,1195,921
宜昌,海拉尔,2188,999
宜昌,杭州,854,877
宜昌,合肥,581,827
宜昌,呼和浩特,1123,913
宜昌,惠州,901,884
宜昌,淮安,814,871
宜昌,和田,2968,1039
宜昌,黄山,650,842
宜昌,揭阳,942,890
宜昌,晋江,976,894
宜昌,井冈山,532,815
宜昌,景德镇,587,828
宜昌,佳木斯,2416,1012
宜昌,九寨沟,752,860
宜昌,建三江,2588,1021
宜昌,库尔勒,2586,1021
宜昌,克拉玛依,2796,1031
宜昌,昆明,1054,904
宜昌,喀什,3331,1054
宜昌,兰州,913,886
宜昌,丽江,1161,917
宜昌,林芝,1535,953
宜昌,柳州,735,857
宜昌,六盘水,780,865
宜昌,泸州,601,831
宜昌,临汾,597,830
宜昌,拉萨,1942,984
宜昌,满洲里,2152,997
宜昌,茅台,688,849
宜昌,牡丹江,2219,1001
宜昌,绵阳,634,838
宜昌,南昌,497,807
宜昌,南京,723,855
宜昌,南宁,930,888
宜昌,南通,918,886
宜昌,宁波,989,896
宜昌,攀枝花,1042,903
宜昌,齐齐哈尔,2141,996
宜昌,青岛,1031,901
宜昌,三亚,1398,941
宜昌,石家庄,865,879
宜昌,松原,1986,987
宜昌,上海,971,894
宜昌,深圳,949,891
宜昌,沈阳,1639,962
宜昌,台州,1004,898
宜昌,太原,803,869
宜昌,天津,1078,907
宜昌,通化,1789,973
宜昌,通辽,1728,969
宜昌,吐鲁番,2360,1009
宜昌,万州,276,730
宜昌,威海,1245,926
宜昌,温州,957,892
宜昌,乌鲁木齐,2541,1019
宜昌,无锡,860,878
宜昌,乌海,1074,907
宜昌,武汉,287,735
宜昌,乌兰浩特,1946,984
宜昌,乌兰察布,1155,916
宜昌,西安,1831,976
宜昌,西昌,946,890
宜昌,西宁,1099,910
宜昌,锡林浩特,1543,954
宜昌,厦门,963,893
宜昌,徐州,676,847
宜昌,烟台,1190,920
宜昌,延吉,2109,995
宜昌,盐城,882,881
宜昌,扬州,790,867
宜昌,伊宁,3012,1041
宜昌,宜宾,680,847
宜昌,义乌,857,877
宜昌,银川,981,895
宜昌,榆林,851,877
宜昌,运城,479,802
宜昌,湛江,1057,905
宜昌,张家界,195,685
宜昌,郑州,497,807
宜昌,重庆,478,802
宜昌,珠海,968,893
宜昌,遵义,542,818
义乌,阿坝,1729,969
义乌,阿克苏,3723,1068
义乌,巴彦淖尔,1713,967
义乌,包头,1565,956
义乌,北海,1401,941
义乌,北京,1227,924
义乌,博鳌,1479,948
义乌,长春,1687,965
义乌,长沙,701,851
义乌,长治,1004,898
义乌,常州,274,729
义乌,朝阳,1227,924
义乌,成都,1547,954
义乌,赤峰,1448,946
义乌,达州,1225,924
义乌,大理,1995,987
义乌,大连,1081,908
义乌,大庆,1970,986
义乌,大同,1907,981
义乌,丹东,1264,928
义乌,稻城,1923,983
义乌,敦煌,2652,1024
义乌,鄂尔多斯,1486,949
义乌,十堰,957,892
义乌,石河子,3423,1057
义乌,福州,369,768
义乌,抚远,2402,1011
义乌,阜阳,568,824
义乌,赣州,635,838
义乌,广元,1402,941
义乌,广州,962,892
义乌,贵阳,1344,936
义乌,桂林,1067,906
义乌,哈尔滨,1919,982
义乌,哈密,2779,1030
义乌,海口,1424,943
义乌,海拉尔,2220,1001
义乌,杭州,106,606
义乌,合肥,389,775
义乌,呼和浩特,1490,949
义乌,惠州,889,882
义乌,淮安,474,800
义乌,和田,3805,1071
义乌,黄山,220,701
义乌,揭阳,737,858
义乌,晋江,530,815
义乌,井冈山,654,842
义乌,景德镇,279,732
义乌,佳木斯,2138,996
义乌,九寨沟,1594,958
义乌,建三江,2273,1004
义乌,库尔勒,3373,1056
义乌,克拉玛依,3537,1062
义乌,昆明,1778,972
义乌,喀什,4153,1083
义乌,兰州,1692,966
义乌,丽江,1962,985
义乌,林芝,2383,1010
义乌,柳州,1191,920
义乌,六盘水,1523,952
义乌,泸州,1420,943
义乌,临汾,1097,910
义乌,拉萨,2795,1031
义乌,满洲里,2255,1003
义乌,茅台,670,845
义乌,牡丹江,1895,981
义乌,绵阳,1492,950
义乌,南昌,411,782
义乌,南京,329,753
义乌,南宁,1378,939
义乌,南通,310,745
义乌,宁波,159,658
义乌,攀枝花,1825,976
义乌,齐齐哈尔,2034,990
义乌,青岛,756,861
义乌,三亚,1629,961
义乌,石家庄,1098,910
义乌,松原,1809,975
义乌,上海,255,720
义乌,深圳,964,893
义乌,沈阳,1422,943
义乌,台州,151,652
义乌,太原,1180,919
义乌,天津,1124,913
义乌,通化,1479,948
义乌,通辽,1604,959
义乌,吐鲁番,3120,1045
义乌,万州,1132,914
义乌,威海,933,888
义乌,温州,157,657
义乌,乌鲁木齐,3291,1052
义乌,无锡,252,718
义乌,乌海,1670,964
义乌,武汉,571,825
义乌,乌兰浩特,1877,979
义乌,乌兰察布,1446,945
义乌,西安,1587,958
义乌,西昌,1758,971
义乌,西宁,1887,980
义乌,锡林浩特,1679,965
义乌,厦门,569,824
义乌,徐州,615,834
义乌,烟台,922,887
义乌,延吉,1744,970
义乌,盐城,453,795
义乌,扬州,350,761
义乌,伊宁,3781,1070
义乌,宜宾,1500,950
义乌,宜昌,857,877
义乌,银川,1634,961
义乌,榆林,1378,939
义乌,运城,1063,905
义乌,湛江,1322,934
义乌,张家界,930,888
义乌,郑州,855,877
义乌,重庆,1310,933
义乌,珠海,1018,900
义乌,遵义,1295,931
银川,阿坝,817,871
银川,阿克苏,2154,997
银川,巴彦淖尔,272,728
银川,包头,392,776
银川,北海,1914,982
银川,北京,891,883
银川,博鳌,2191,999
银川,长春,1702,967
银川,长沙,1304,932
银川,长治,662,844
银川,常州,1456,946
银川,朝阳,902,884
银川,成都,891,883
银川,赤峰,1155,916
银川,达州,818,871
银川,大理,1530,953
银川,大连,1334,935
银川,大庆,1778,972
银川,大同,1732,969
银川,丹东,1567,956
银川,稻城,1213,923
银川,敦煌,1054,904
银川,鄂尔多斯,357,764
银川,十堰,773,864
银川,石河子,1795,974
银川,福州,1850,977
银川,抚远,2487,1016
银川,阜阳,1067,906
银川,赣州,1627,961
银川,广元,674,846
银川,广州,1838,977
银川,贵阳,1321,934
银川,桂林,1520,952
银川,哈尔滨,1862,978
银川,哈密,1153,916
银川,海口,2092,993
银川,海拉尔,1627,961
银川,杭州,1576,957
银川,合肥,1246,926
银川,呼和浩特,533,816
银川,惠州,1879,980
银川,淮安,1300,932
银川,和田,2306,1006
银川,黄山,1420,943
银川,揭阳,1921,982
银川,晋江,1922,982
银川,井冈山,1512,951
银川,景德镇,1437,945
银川,佳木斯,2163,998
银川,九寨沟,611,833
银川,建三江,2351,1009
银川,库尔勒,1774,972
银川,克拉玛依,1906,981
银川,昆明,1531,953
银川,喀什,2598,1022
银川,兰州,343,758
银川,丽江,1407,942
银川,林芝,1437,945
银川,柳州,1604,959
银川,六盘水,1330,935
银川,泸州,1070,906
银川,临汾,541,818
银川,拉萨,1698,966
银川,满洲里,1521,952
银川,茅台,1044,903
银川,牡丹江,2053,991
银川,绵阳,790,867
银川,南昌,1410,942
银川,南京,1345,936
银川,南宁,1756,971
银川,南通,1511,951
银川,宁波,1704,967
银川,攀枝花,1389,940
银川,齐齐哈尔,1743,970
银川,青岛,1280,930
银川,三亚,2273,1004
银川,石家庄,727,856
银川,松原,1705,967
银川,上海,1607,959
银川,深圳,1923,983
银川,沈阳,1506,951
银川,台州,1781,973
银川,太原,558,822
银川,天津,955,892
银川,通化,1712,967
银川,通辽,1458,947
银川,吐鲁番,1500,950
银川,万州,889,882
银川,威海,1394,941
银川,温州,1778,972
银川,乌鲁木齐,1664,964
银川,无锡,1494,950
银川,乌海,141,643
银川,武汉,1151,916
银川,乌兰浩特,1551,955
银川,乌兰察布,653,842
银川,西安,1667,964
银川,西昌,1242,926
银川,西宁,442,791
银川,锡林浩特,1034,902
银川,厦门,1919,982
银川,徐州,1088,908
银川,烟台,1325,934
银川,延吉,2016,989
银川,盐城,1376,939
银川,扬州,1373,939
银川,伊宁,2161,998
银川,宜宾,1091,909
银川,宜昌,981,895
银川,义乌,1634,961
银川,榆林,309,745
银川,运城,575,826
银川,湛江,1958,985
银川,张家界,1114,912
银川,郑州,783,866
银川,重庆,996,897
银川,珠海,1937,983
银川,遵义,1203,922
榆林,阿坝,984,895
榆林,阿克苏,2459,1014
榆林,巴彦淖尔,341,758
榆林,包头,263,724
榆林,北海,1869,979
榆林,北京,602,832
榆林,博鳌,2126,996
榆林,长春,1443,945
榆林,长沙,1158,917
榆林,长治,377,771
榆林,常州,1178,919
榆林,朝阳,613,834
榆林,成都,991,896
榆林,赤峰,897,883
榆林,达州,812,870
榆林,大理,1660,963
榆林,大连,1031,901
榆林,大庆,1553,955
榆林,大同,1502,950
榆林,丹东,1272,929
榆林,稻城,1373,939
榆林,敦煌,1359,937
榆林,鄂尔多斯,172,669
榆林,十堰,634,838
榆林,石河子,2081,993
榆林,福州,1629,961
榆林,抚远,2249,1003
榆林,阜阳,811,870
榆林,赣州,1465,947
榆林,广元,740,858
榆林,广州,1719,968
榆林,贵阳,1326,934
榆林,桂林,1448,946
榆林,哈尔滨,1621,960
榆林,哈密,1444,945
榆林,海口,2030,990
榆林,海拉尔,1473,948
榆林,杭州,1310,933
榆林,合肥,988,896
榆林,呼和浩特,327,752
榆林,惠州,1743,970
榆林,淮安,1009,899
榆林,和田,2615,1022
榆林,黄山,1172,918
榆林,揭阳,1754,971
榆林,晋江,1720,968
榆林,井冈山,1358,937
榆林,景德镇,1210,922
榆林,佳木斯,1923,983
榆林,九寨沟,760,862
榆林,建三江,2110,995
榆林,库尔勒,2075,992
榆林,克拉玛依,2187,999
榆林,昆明,1613,960
榆林,喀什,2905,1036
榆林,兰州,579,826
榆林,丽江,1548,954
榆林,林芝,1664,964
榆林,柳州,1551,955
榆林,六盘水,1377,939
榆林,泸州,1116,912
榆林,临汾,289,736
榆林,拉萨,1962,985
榆林,满洲里,1395,941
榆林,茅台,754,861
榆林,牡丹江,1792,973
榆林,绵阳,882,881
榆林,南昌,1208,922
榆林,南京,1072,907
榆林,南宁,1726,968
榆林,南通,1226,924
榆林,宁波,1432,944
榆林,攀枝花,1500,950
榆林,齐齐哈尔,1533,953
榆林,青岛,972,894
榆林,三亚,2226,1002
榆林,石家庄,418,784
榆林,松原,1462,947
榆林,上海,1325,934
榆林,深圳,1796,974
榆林,沈阳,1227,924
榆林,台州,1520,952
榆林,太原,249,717
榆林,天津,654,842
榆林,通化,1429,944
榆林,通辽,1205,922
榆林,吐鲁番,1794,973
榆林,万州,850,876
榆林,威海,1085,908
榆林,温州,1528,953
榆林,乌鲁木齐,1952,984
榆林,无锡,1216,923
榆林,乌海,296,739
榆林,武汉,952,891
榆林,乌兰浩特,1335,935
榆林,乌兰察布,419,784
榆林,西安,1398,941
榆林,西昌,1357,937
榆林,西宁,727,856
榆林,锡林浩特,837,874
榆林,厦门,1724,968
榆林,徐州,801,869
榆林,烟台,1017,900
榆林,延吉,1741,970
榆林,盐城,1083,908
榆林,扬州,1093,909
榆林,伊宁,2453,1014
榆林,宜宾,1158,917
榆林,宜昌,851,877
榆林,义乌,1378,939
榆林,银川,309,745
榆林,运城,377,771
榆林,湛江,1893,980
榆林,张家界,1020,900
榆林,郑州,524,813
榆林,重庆,1015,899
榆林,珠海,1818,975
榆林,遵义,1205,922
运城,阿坝,885,882
运城,阿克苏,2678,1026
运城,巴彦淖尔,710,853
运城,包头,631,838
运城,北海,1519,952
运城,北京,722,855
运城,博鳌,1765,971
运城,长春,1570,956
运城,长沙,781,865
运城,长治,230,706
运城,常州,908,885
运城,朝阳,731,857
运城,成都,808,870
运城,赤峰,1059,905
运城,达州,536,816
运城,大理,1464,947
运城,大连,1034,902
运城,大庆,1739,969
运城,大同,1681,965
运城,丹东,1302,932
运城,稻城,1229,924
运城,敦煌,1593,958
运城,鄂尔多斯,538,817
运城,十堰,267,726
运城,石河子,2359,1009
运城,福州,1277,929
运城,抚远,2396,1011
运城,阜阳,503,808
运城,赣州,1089,909
运城,广元,559,822
运城,广州,1343,936
运城,贵阳,1020,900
运城,桂林,1089,909
运城,哈尔滨,1777,972
运城,哈密,1716,968
运城,海口,1671,964
运城,海拉尔,1746,970
运城,杭州,1012,899
