ORIGIN,TERMINAL,DISTENCE,PRICE,TIME
乌鲁木齐,吐鲁番,188,680,0.42
乌鲁木齐,万州,2340,1008,5.2
乌鲁木齐,威海,2971,1039,6.6
乌鲁木齐,温州,3430,1058,7.62
乌鲁木齐,无锡,3159,1047,7.02
乌鲁木齐,乌海,1659,963,3.69
乌鲁木齐,武汉,2771,1030,6.16
乌鲁木齐,乌兰浩特,2705,1027,6.01
乌鲁木齐,乌兰察布,2111,995,4.69
乌鲁木齐,西安,3011,1041,6.69
乌鲁木齐,西昌,2201,1000,4.89
乌鲁木齐,西宁,1443,945,3.21
乌鲁木齐,锡林浩特,2275,1004,5.06
乌鲁木齐,厦门,3504,1061,7.79
乌鲁木齐,徐州,2751,1029,6.11
乌鲁木齐,烟台,2908,1036,6.46
乌鲁木齐,延吉,3347,1055,7.44
乌鲁木齐,盐城,3036,1042,6.75
乌鲁木齐,扬州,3038,1042,6.75
乌鲁木齐,伊宁,502,808,1.12
乌鲁木齐,宜宾,2259,1003,5.02
乌鲁木齐,宜昌,2541,1019,5.65
乌鲁木齐,义乌,3291,1052,7.31
乌鲁木齐,银川,1664,964,3.7
乌鲁木齐,榆林,1952,984,4.34
乌鲁木齐,运城,2227,1002,4.95
乌鲁木齐,湛江,3274,1052,7.28
乌鲁木齐,张家界,2606,1022,5.79
乌鲁木齐,郑州,2447,1014,5.44
乌鲁木齐,重庆,2310,1006,5.13
乌鲁木齐,珠海,3382,1056,7.52
乌鲁木齐,遵义,2492,1016,5.54
无锡,阿坝,1707,967,3.79
无锡,阿克苏,3624,1065,8.05
无锡,巴彦淖尔,1540,954,3.42
无锡,包头,1376,939,3.06
无锡,北海,1578,957,3.51
无锡,北京,993,897,2.21
无锡,博鳌,1687,965,3.75
无锡,长春,1439,945,3.2
无锡,长沙,798,868,1.77
无锡,长治,839,875,1.86
无锡,常州,37,469,0.08
无锡,朝阳,993,897,2.21
无锡,成都,1547,954,3.44
无锡,赤峰,1198,921,2.66
无锡,达州,1215,923,2.7
无锡,大理,2062,992,4.58
无锡,大连,828,873,1.84
无锡,大庆,1718,968,3.82
无锡,大同,1655,963,3.68
无锡,丹东,1018,900,2.26
无锡,稻城,1948,984,4.33
无锡,敦煌,2536,1018,5.64
无锡,鄂尔多斯,1305,932,2.9
无锡,十堰,902,884,2.0
无锡,石河子,3290,1052,7.31
无锡,福州,621,836,1.38
无锡,抚远,2169,998,4.82
无锡,阜阳,446,793,0.99
无锡,赣州,823,872,1.83
无锡,广元,1368,938,3.04
无锡,广州,1165,917,2.59
无锡,贵阳,1429,944,3.18
无锡,桂林,1205,922,2.68
无锡,哈尔滨,1671,964,3.71
无锡,哈密,2648,1024,5.88
无锡,海口,1624,961,3.61
无锡,海拉尔,1969,986,4.38
无锡,杭州,145,646,0.32
无锡,合肥,287,735,0.64
无锡,呼和浩特,1287,930,2.86
无锡,惠州,1105,910,2.46
无锡,淮安,236,710,0.52
无锡,和田,3730,1069,8.29
无锡,黄山,256,720,0.57
无锡,揭阳,972,894,2.16
无锡,晋江泉州,779,865,1.73
无锡,井冈山,813,871,1.81
无锡,景德镇,391,775,0.87
无锡,佳木斯,1897,981,4.22
无锡,九寨沟,1546,954,3.44
无锡,建三江,2037,990,4.53
无锡,库尔勒,3259,1051,7.24
无锡,克拉玛依,3399,1057,7.55
无锡,昆明,1865,979,4.14
无锡,喀什,4061,1080,9.02
无锡,兰州,1600,959,3.56
无锡,丽江,2013,988,4.47
无锡,林芝,2393,1011,5.32
无锡,柳州,1336,935,2.97
无锡,六盘水,1598,958,3.55
无锡,泸州,1457,946,3.24
无锡,临汾,952,891,2.12
无锡,拉萨,2793,1031,6.21
无锡,满洲里,2006,988,4.46
无锡,茅台,470,799,1.04
无锡,牡丹江,1658,963,3.68
无锡,绵阳,1477,948,3.28
无锡,南昌,531,815,1.18
无锡,南京,154,654,0.34
无锡,南宁,1534,953,3.41
无锡,南通,73,557,0.16
无锡,宁波,223,702,0.5
无锡,攀枝花,1886,980,4.19
无锡,齐齐哈尔,1782,973,3.96
无锡,青岛,504,808,1.12
无锡,三亚,1834,976,4.08
无锡,石家庄,892,883,1.98
无锡,松原,1558,955,3.46
无锡,上海,117,619,0.26
无锡,深圳,1179,919,2.62
无锡,沈阳,1171,918,2.6
无锡,台州,340,757,0.76
无锡,太原,997,897,2.22
无锡,天津,887,882,1.97
无锡,通化,1236,925,2.75
无锡,通辽,1352,937,3.0
无锡,吐鲁番,2994,1040,6.65
无锡,万州,1135,914,2.52
无锡,威海,682,848,1.52
无锡,温州,398,778,0.88
无锡,乌鲁木齐,3159,1047,7.02
无锡,乌海,1512,951,3.36
无锡,武汉,580,827,1.29
无锡,乌兰浩特,1624,961,3.61
无锡,乌兰察布,1231,925,2.74
无锡,西安,1339,935,2.98
无锡,西昌,1801,974,4.0
无锡,西宁,1793,973,3.98
无锡,锡林浩特,1437,945,3.19
无锡,厦门,816,871,1.81
无锡,徐州,418,784,0.93
无锡,烟台,669,845,1.49
无锡,延吉,1510,951,3.36
无锡,盐城,201,689,0.45
无锡,扬州,124,626,0.28
无锡,伊宁,3655,1066,8.12
无锡,宜宾,1537,953,3.42
无锡,宜昌,860,878,1.91
无锡,义乌,252,718,0.56
无锡,银川,1494,950,3.32
无锡,榆林,1216,923,2.7
无锡,运城,945,890,2.1
无锡,湛江,1513,951,3.36
无锡,张家界,980,895,2.18
无锡,郑州,713,854,1.58
无锡,重庆,1337,935,2.97
无锡,珠海,1231,925,2.74
无锡,遵义,1361,938,3.02
乌海,阿坝,958,892,2.13
乌海,阿克苏,2180,999,4.84
乌海,巴彦淖尔,130,632,0.29
乌海,包头,277,731,0.62
乌海,北海,2036,990,4.52
乌海,北京,817,871,1.82
乌海,博鳌,2309,1006,5.13
乌海,长春,1598,958,3.55
乌海,长沙,1394,941,3.1
乌海,长治,673,846,1.5
乌海,常州,1474,948,3.28
乌海,朝阳,827,873,1.84
乌海,成都,1031,901,2.29
乌海,赤峰,1055,904,2.34
乌海,达州,943,890,2.1
乌海,大理,1672,964,3.72
乌海,大连,1271,929,2.82
乌海,大庆,1658,963,3.68
乌海,大同,1614,960,3.59
乌海,丹东,1491,949,3.31
乌海,稻城,1354,937,3.01
乌海,敦煌,1080,908,2.4
乌海,鄂尔多斯,270,727,0.6
乌海,十堰,860,878,1.91
乌海,石河子,1787,973,3.97
乌海,福州,1909,982,4.24
乌海,抚远,2370,1010,5.27
乌海,阜阳,1102,910,2.45
乌海,赣州,1713,967,3.81
乌海,广元,810,870,1.8
乌海,广州,1940,984,4.31
乌海,贵阳,1451,946,3.22
乌海,桂林,1635,961,3.63
乌海,哈尔滨,1749,970,3.89
乌海,哈密,1153,916,2.56
乌海,海口,2211,1001,4.91
乌海,海拉尔,1491,949,3.31
乌海,杭州,1604,959,3.56
乌海,合肥,1280,930,2.84
乌海,呼和浩特,428,787,0.95
乌海,惠州,1975,986,4.39
乌海,淮安,1305,932,2.9
乌海,和田,2352,1009,5.23
乌海,黄山,1461,947,3.25
乌海,揭阳,2006,988,4.46
乌海,晋江泉州,1991,987,4.42
乌海,井冈山,1600,959,3.56
乌海,景德镇,1491,949,3.31
乌海,佳木斯,2048,991,4.55
乌海,九寨沟,753,861,1.67
乌海,建三江,2236,1002,4.97
乌海,库尔勒,1790,973,3.98
乌海,克拉玛依,1892,980,4.2
乌海,昆明,1672,964,3.72
乌海,喀什,2627,1023,5.84
乌海,兰州,481,802,1.07
乌海,丽江,1549,954,3.44
乌海,林芝,1567,956,3.48
乌海,柳州,1724,968,3.83
乌海,六盘水,1467,947,3.26
乌海,泸州,1206,922,2.68
乌海,临汾,573,825,1.27
乌海,拉萨,1814,975,4.03
乌海,满洲里,1382,940,3.07
乌海,茅台,1050,904,2.33
乌海,牡丹江,1948,984,4.33
乌海,绵阳,929,888,2.06
乌海,南昌,1477,948,3.28
乌海,南京,1368,938,3.04
乌海,南宁,1881,980,4.18
乌海,南通,1523,952,3.38
乌海,宁波,1728,969,3.84
乌海,攀枝花,1531,953,3.4
乌海,齐齐哈尔,1619,960,3.6
乌海,青岛,1252,927,2.78
乌海,三亚,2396,1011,5.32
乌海,石家庄,689,849,1.53
乌海,松原,1593,958,3.54
乌海,上海,1621,960,3.6
乌海,深圳,2023,989,4.5
乌海,沈阳,1416,943,3.15
乌海,台州,1813,975,4.03
乌海,太原,534,816,1.19
乌海,天津,893,883,1.98
乌海,通化,1623,960,3.61
乌海,通辽,1352,937,3.0
乌海,吐鲁番,1504,951,3.34
乌海,万州,1008,899,2.24
乌海,威海,1345,936,2.99
乌海,温州,1819,975,4.04
乌海,乌鲁木齐,1659,963,3.69
乌海,无锡,1512,951,3.36
乌海,武汉,1218,923,2.71
乌海,乌兰浩特,1429,944,3.18
乌海,乌兰察布,552,820,1.23
乌海,西安,1569,956,3.49
乌海,西昌,1384,940,3.08
乌海,西宁,557,821,1.24
乌海,锡林浩特,911,885,2.02
乌海,厦门,1991,987,4.42
乌海,徐州,1098,910,2.44
乌海,烟台,1278,929,2.84
乌海,延吉,1919,982,4.26
乌海,盐城,1378,939,3.06
乌海,扬州,1389,940,3.09
乌海,伊宁,2160,998,4.8
乌海,宜宾,1230,924,2.73
乌海,宜昌,1074,907,2.39
乌海,义乌,1670,964,3.71
乌海,银川,141,643,0.31
乌海,榆林,296,739,0.66
乌海,运城,634,838,1.41
乌海,湛江,2076,992,4.61
乌海,张家界,1220,923,2.71
乌海,郑州,814,871,1.81
乌海,重庆,1127,913,2.5
乌海,珠海,2039,990,4.53
乌海,遵义,1332,935,2.96
武汉,阿坝,1157,916,2.57
武汉,阿克苏,3171,1048,7.05
武汉,巴彦淖尔,1291,931,2.87
武汉,包头,1189,920,2.64
武汉,北海,1137,914,2.53
武汉,北京,1056,905,2.35
武汉,博鳌,1322,934,2.94
武汉,长春,1768,972,3.93
武汉,长沙,293,738,0.65
武汉,长治,634,838,1.41
武汉,常州,554,821,1.23
武汉,朝阳,1061,905,2.36
武汉,成都,980,895,2.18
武汉,赤峰,1366,938,3.04
武汉,达州,654,842,1.45
武汉,大理,1483,949,3.3
武汉,大连,1142,915,2.54
武汉,大庆,2004,988,4.45
武汉,大同,1941,984,4.31
武汉,丹东,1395,941,3.1
武汉,稻城,1371,939,3.05
武汉,敦煌,2118,995,4.71
武汉,鄂尔多斯,1099,910,2.44
武汉,十堰,403,779,0.9
武汉,石河子,2903,1036,6.45
武汉,福州,703,852,1.56
武汉,抚远,2568,1020,5.71
武汉,阜阳,294,738,0.65
武汉,赣州,530,815,1.18
武汉,广元,831,873,1.85
武汉,广州,835,874,1.86
武汉,贵阳,862,878,1.92
武汉,桂林,712,853,1.58
武汉,哈尔滨,1999,988,4.44
武汉,哈密,2262,1004,5.03
武汉,海口,1240,925,2.76
武汉,海拉尔,2134,996,4.74
武汉,杭州,567,824,1.26
武汉,合肥,316,748,0.7
武汉,呼和浩特,1164,917,2.59
武汉,惠州,830,873,1.84
武汉,淮安,573,825,1.27
武汉,和田,3240,1050,7.2
武汉,黄山,362,765,0.8
武汉,揭阳,808,870,1.8
武汉,晋江泉州,773,864,1.72
武汉,井冈山,439,790,0.98
武汉,景德镇,310,745,0.69
武汉,佳木斯,2266,1004,5.04
武汉,九寨沟,1025,901,2.28
武汉,建三江,2429,1013,5.4
武汉,库尔勒,2833,1033,6.3
武汉,克拉玛依,3022,1041,6.72
武汉,昆明,1295,931,2.88
武汉,喀什,3595,1064,7.99
武汉,兰州,1148,915,2.55
武汉,丽江,1432,944,3.18
武汉,林芝,1822,975,4.05
武汉,柳州,846,876,1.88
武汉,六盘水,1024,901,2.28
武汉,泸州,876,880,1.95
武汉,临汾,665,844,1.48
武汉,拉萨,2230,1002,4.96
武汉,满洲里,2121,995,4.71
武汉,茅台,522,813,1.16
武汉,牡丹江,2052,991,4.56
武汉,绵阳,921,887,2.05
武汉,南昌,259,722,0.58
武汉,南京,454,795,1.01
武汉,南宁,1050,904,2.33
武汉,南通,643,840,1.43
武汉,宁波,701,851,1.56
武汉,攀枝花,1306,932,2.9
武汉,齐齐哈尔,2039,990,4.53
武汉,青岛,833,874,1.85
武汉,三亚,1453,946,3.23
武汉,石家庄,830,873,1.84
武汉,松原,1859,978,4.13
武汉,上海,688,849,1.53
武汉,深圳,893,883,1.98
武汉,沈阳,1490,949,3.31
武汉,台州,720,855,1.6
武汉,太原,828,873,1.84
武汉,天津,987,896,2.19
武汉,通化,1617,960,3.59
武汉,通辽,1611,959,3.58
武汉,吐鲁番,2593,1021,5.76
武汉,万州,564,823,1.25
武汉,威海,1052,904,2.34
武汉,温州,681,848,1.51
武汉,乌鲁木齐,2771,1030,6.16
武汉,无锡,580,827,1.29
武汉,乌海,1218,923,2.71
武汉,乌兰浩特,1853,978,4.12
武汉,乌兰察布,1166,917,2.59
武汉,西安,1680,965,3.73
武汉,西昌,1221,923,2.71
武汉,西宁,1341,936,2.98
武汉,锡林浩特,1509,951,3.35
武汉,厦门,773,864,1.72
武汉,徐州,490,805,1.09
武汉,烟台,1005,898,2.23
武汉,延吉,1929,983,4.29
武汉,盐城,631,838,1.4
武汉,扬州,525,814,1.17
武汉,伊宁,3251,1051,7.22
武汉,宜宾,956,892,2.12
武汉,宜昌,287,735,0.64
武汉,义乌,571,825,1.27
武汉,银川,1151,916,2.56
武汉,榆林,952,891,2.12
武汉,运城,584,828,1.3
武汉,湛江,1109,911,2.46
武汉,张家界,403,779,0.9
武汉,郑州,468,799,1.04
武汉,重庆,757,861,1.68
武汉,珠海,928,888,2.06
武汉,遵义,785,866,1.74
乌兰浩特,阿坝,2320,1007,5.16
乌兰浩特,阿克苏,3338,1054,7.42
乌兰浩特,巴彦淖尔,1321,934,2.94
乌兰浩特,包头,1158,917,2.57
乌兰浩特,北海,2981,1040,6.62
乌兰浩特,北京,828,873,1.84
乌兰浩特,博鳌,3175,1048,7.06
乌兰浩特,长春,354,763,0.79
乌兰浩特,长沙,2144,997,4.76
乌兰浩特,长治,1331,935,2.96
乌兰浩特,常州,1605,959,3.57
乌兰浩特,朝阳,819,872,1.82
乌兰浩特,成都,2315,1007,5.14
乌兰浩特,赤峰,493,806,1.1
乌兰浩特,达州,2078,993,4.62
乌兰浩特,大理,2985,1040,6.63
乌兰浩特,大连,798,868,1.77
乌兰浩特,大庆,231,707,0.51
乌兰浩特,大同,201,689,0.45
乌兰浩特,丹东,690,849,1.53
乌兰浩特,稻城,2708,1027,6.02
乌兰浩特,敦煌,2335,1008,5.19
乌兰浩特,鄂尔多斯,1205,922,2.68
乌兰浩特,十堰,1781,973,3.96
乌兰浩特,石河子,2806,1032,6.24
乌兰浩特,福州,2244,1003,4.99
乌兰浩特,抚远,946,890,2.1
乌兰浩特,阜阳,1563,956,3.47
乌兰浩特,赣州,2341,1008,5.2
乌兰浩特,广元,2058,991,4.57
乌兰浩特,广州,2676,1025,5.95
乌兰浩特,贵阳,2556,1020,5.68
乌兰浩特,桂林,2546,1019,5.66
乌兰浩特,哈尔滨,355,763,0.79
乌兰浩特,哈密,2300,1006,5.11
乌兰浩特,海口,3093,1044,6.87
乌兰浩特,海拉尔,383,773,0.85
乌兰浩特,杭州,1770,972,3.93
乌兰浩特,合肥,1637,962,3.64
乌兰浩特,呼和浩特,1024,901,2.28
乌兰浩特,惠州,2649,1024,5.89
乌兰浩特,淮安,1419,943,3.15
乌兰浩特,和田,3597,1064,7.99
乌兰浩特,黄山,1795,974,3.99
乌兰浩特,揭阳,2561,1020,5.69
乌兰浩特,晋江泉州,2398,1011,5.33
乌兰浩特,井冈山,2277,1004,5.06
乌兰浩特,景德镇,1917,982,4.26
乌兰浩特,佳木斯,632,838,1.4
乌兰浩特,九寨沟,2096,994,4.66
乌兰浩特,建三江,816,871,1.81
乌兰浩特,库尔勒,2928,1037,6.51
乌兰浩特,克拉玛依,2862,1034,6.36
乌兰浩特,昆明,2908,1036,6.46
乌兰浩特,喀什,3773,1070,8.38
乌兰浩特,兰州,1887,980,4.19
乌兰浩特,丽江,2877,1035,6.39
乌兰浩特,林芝,2985,1040,6.63
乌兰浩特,柳州,2673,1025,5.94
乌兰浩特,六盘水,2650,1024,5.89
乌兰浩特,泸州,2402,1011,5.34
乌兰浩特,临汾,1418,943,3.15
乌兰浩特,拉萨,3243,1050,7.21
乌兰浩特,满洲里,503,808,1.12
乌兰浩特,茅台,1338,935,2.97
乌兰浩特,牡丹江,611,833,1.36
乌兰浩特,绵阳,2205,1000,4.9
乌兰浩特,南昌,2011,988,4.47
乌兰浩特,南京,1588,958,3.53
乌兰浩特,南宁,2873,1035,6.38
乌兰浩特,南通,1571,956,3.49
乌兰浩特,宁波,1805,974,4.01
乌兰浩特,攀枝花,2818,1032,6.26
乌兰浩特,齐齐哈尔,199,688,0.44
乌兰浩特,青岛,1122,912,2.49
乌兰浩特,三亚,3306,1053,7.35
乌兰浩特,石家庄,1091,909,2.42
乌兰浩特,松原,240,712,0.53
乌兰浩特,上海,1654,963,3.68
乌兰浩特,深圳,2719,1028,6.04
乌兰浩特,沈阳,491,805,1.09
乌兰浩特,台州,1941,984,4.31
乌兰浩特,太原,1205,922,2.68
乌兰浩特,天津,871,880,1.94
乌兰浩特,通化,576,826,1.28
乌兰浩特,通辽,276,730,0.61
乌兰浩特,吐鲁番,2616,1023,5.81
乌兰浩特,万州,2079,993,4.62
乌兰浩特,威海,954,891,2.12
乌兰浩特,温州,2017,989,4.48
乌兰浩特,乌鲁木齐,2705,1027,6.01
乌兰浩特,无锡,1624,961,3.61
乌兰浩特,乌海,1429,944,3.18
乌兰浩特,武汉,1853,978,4.12
乌兰浩特,乌兰察布,917,886,2.04
乌兰浩特,西安,424,786,0.94
乌兰浩特,西昌,2679,1026,5.95
乌兰浩特,西宁,1986,987,4.41
乌兰浩特,锡林浩特,518,812,1.15
乌兰浩特,厦门,2431,1013,5.4
乌兰浩特,徐州,1380,939,3.07
乌兰浩特,烟台,956,892,2.12
乌兰浩特,延吉,676,847,1.5
乌兰浩特,盐城,1425,944,3.17
乌兰浩特,扬州,1541,954,3.42
乌兰浩特,伊宁,3176,1048,7.06
乌兰浩特,宜宾,2456,1014,5.46
乌兰浩特,宜昌,1946,984,4.32
乌兰浩特,义乌,1877,979,4.17
乌兰浩特,银川,1551,955,3.45
乌兰浩特,榆林,1335,935,2.97
乌兰浩特,运城,1543,954,3.43
乌兰浩特,湛江,2961,1039,6.58
乌兰浩特,张家界,2142,997,4.76
乌兰浩特,郑州,1448,946,3.22
乌兰浩特,重庆,2284,1005,5.08
乌兰浩特,珠海,2762,1030,6.14
乌兰浩特,遵义,2441,1014,5.42
乌兰察布,阿坝,1403,942,3.12
乌兰察布,阿克苏,2680,1026,5.96
乌兰察布,巴彦淖尔,478,802,1.06
乌兰察布,包头,277,731,0.62
乌兰察布,北海,2205,1000,4.9
乌兰察布,北京,303,742,0.67
乌兰察布,博鳌,2441,1014,5.42
乌兰察布,长春,1049,904,2.33
乌兰察布,长沙,1424,943,3.16
乌兰察布,长治,536,816,1.19
乌兰察布,常州,1197,921,2.66
乌兰察布,朝阳,311,746,0.69
乌兰察布,成都,1407,942,3.13
乌兰察布,赤峰,503,808,1.12
乌兰察布,达州,1200,921,2.67
乌兰察布,大理,2077,993,4.62
乌兰察布,大连,758,861,1.68
乌兰察布,大庆,1137,914,2.53
乌兰察布,大同,1087,908,2.42
乌兰察布,丹东,952,891,2.12
乌兰察布,稻城,1793,973,3.98
乌兰察布,敦煌,1596,958,3.55
乌兰察布,鄂尔多斯,296,739,0.66
乌兰察布,十堰,954,891,2.12
乌兰察布,石河子,2232,1002,4.96
乌兰察布,福州,1760,971,3.91
乌兰察布,抚远,1839,977,4.09
乌兰察布,阜阳,934,889,2.08
乌兰察布,赣州,1695,966,3.77
乌兰察布,广元,1153,916,2.56
乌兰察布,广州,1990,987,4.42
乌兰察布,贵阳,1704,967,3.79
乌兰察布,桂林,1772,972,3.94
乌兰察布,哈尔滨,1213,923,2.7
乌兰察布,哈密,1629,961,3.62
乌兰察布,海口,2349,1009,5.22
乌兰察布,海拉尔,1065,906,2.37
乌兰察布,杭州,1357,937,3.02
乌兰察布,合肥,1083,908,2.41
乌兰察布,呼和浩特,123,625,0.27
乌兰察布,惠州,1995,987,4.43
乌兰察布,淮安,997,897,2.22
乌兰察布,和田,2879,1035,6.4
乌兰察布,黄山,1275,929,2.83
乌兰察布,揭阳,1966,985,4.37
乌兰察布,晋江泉州,1880,980,4.18
乌兰察布,井冈山,1602,959,3.56
乌兰察布,景德镇,1354,937,3.01
乌兰察布,佳木斯,1514,951,3.36
乌兰察布,九寨沟,1179,919,2.62
乌兰察布,建三江,1702,967,3.78
乌兰察布,库尔勒,2278,1005,5.06
乌兰察布,克拉玛依,2322,1007,5.16
乌兰察布,昆明,2019,989,4.49
乌兰察布,喀什,3128,1046,6.95
乌兰察布,兰州,977,894,2.17
乌兰察布,丽江,1966,985,4.37
乌兰察布,林芝,2073,992,4.61
乌兰察布,柳州,1887,980,4.19
乌兰察布,六盘水,1774,972,3.94
乌兰察布,泸州,1517,952,3.37
乌兰察布,临汾,564,823,1.25
乌兰察布,拉萨,2351,1009,5.22
乌兰察布,满洲里,1005,898,2.23
乌兰察布,茅台,776,865,1.72
乌兰察布,牡丹江,1400,941,3.11
乌兰察布,绵阳,1297,931,2.88
乌兰察布,南昌,1394,941,3.1
乌兰察布,南京,1117,912,2.48
乌兰察布,南宁,2074,992,4.61
乌兰察布,南通,1217,923,2.7
乌兰察布,宁波,1454,946,3.23
乌兰察布,攀枝花,1915,982,4.26
乌兰察布,齐齐哈尔,1114,912,2.48
乌兰察布,青岛,835,874,1.86
乌兰察布,三亚,2554,1019,5.68
乌兰察布,石家庄,352,762,0.78
乌兰察布,松原,1054,904,2.34
乌兰察布,上海,1320,934,2.93
乌兰察布,深圳,2056,991,4.57
乌兰察布,沈阳,864,879,1.92
乌兰察布,台州,1568,956,3.48
乌兰察布,太原,351,761,0.78
乌兰察布,天津,406,780,0.9
乌兰察布,通化,1072,907,2.38
乌兰察布,通辽,805,869,1.79
乌兰察布,吐鲁番,1977,986,4.39
乌兰察布,万州,1221,923,2.71
乌兰察布,威海,864,879,1.92
乌兰察布,温州,1603,959,3.56
乌兰察布,乌鲁木齐,2111,995,4.69
乌兰察布,无锡,1231,925,2.74
乌兰察布,乌海,552,820,1.23
乌兰察布,武汉,1166,917,2.59
乌兰察布,乌兰浩特,917,886,2.04
乌兰察布,西安,1017,900,2.26
乌兰察布,西昌,1773,972,3.94
乌兰察布,西宁,1095,909,2.43
乌兰察布,锡林浩特,420,785,0.93
乌兰察布,厦门,1895,981,4.21
乌兰察布,徐州,831,873,1.85
乌兰察布,烟台,804,869,1.79
乌兰察布,延吉,1367,938,3.04
乌兰察布,盐城,1052,904,2.34
乌兰察布,扬州,1110,911,2.47
乌兰察布,伊宁,2612,1022,5.8
乌兰察布,宜宾,1564,956,3.48
乌兰察布,宜昌,1155,916,2.57
乌兰察布,义乌,1446,945,3.21
乌兰察布,银川,653,842,1.45
乌兰察布,榆林,419,784,0.93
乌兰察布,运城,690,849,1.53
乌兰察布,湛江,2212,1001,4.92
乌兰察布,张家界,1344,936,2.99
乌兰察布,郑州,698,851,1.55
乌兰察布,重庆,1408,942,3.13
乌兰察布,珠海,2087,993,4.64
乌兰察布,遵义,1585,957,3.52
西安,阿坝,2357,1009,5.24
西安,阿克苏,3624,1065,8.05
西安,巴彦淖尔,1485,949,3.3
西安,包头,1292,931,2.87
西安,北海,2816,1032,6.26
西安,北京,804,869,1.79
西安,博鳌,2978,1039,6.62
西安,长春,102,601,0.23
西安,长沙,1972,986,4.38
西安,长治,1275,929,2.83
西安,常州,1327,934,2.95
西安,朝阳,793,867,1.76
西安,成都,2311,1006,5.14
西安,赤峰,514,811,1.14
西安,达州,2033,990,4.52
西安,大理,2968,1039,6.6
西安,大连,539,817,1.2
西安,大庆,401,779,0.89
西安,大同,344,759,0.76
西安,丹东,324,751,0.72
西安,稻城,2726,1028,6.06
西安,敦煌,2574,1020,5.72
西安,鄂尔多斯,1310,933,2.91
西安,十堰,1702,967,3.78
西安,石河子,3120,1045,6.93
西安,福州,1956,985,4.35
西安,抚远,899,884,2.0
西安,阜阳,1386,940,3.08
西安,赣州,2119,995,4.71
西安,广元,2057,991,4.57
西安,广州,2463,1015,5.47
西安,贵阳,2467,1015,5.48
西安,桂林,2392,1011,5.32
西安,哈尔滨,332,754,0.74
西安,哈密,2571,1020,5.71
西安,海口,2904,1036,6.45
西安,海拉尔,802,869,1.78
西安,杭州,1481,949,3.29
西安,合肥,1416,943,3.15
西安,呼和浩特,1140,915,2.53
西安,惠州,2420,1012,5.38
西安,淮安,1167,918,2.59
西安,和田,3855,1073,8.57
西安,黄山,1546,954,3.44
西安,揭阳,2306,1006,5.12
西安,晋江泉州,2117,995,4.7
西安,井冈山,2074,992,4.61
西安,景德镇,1679,965,3.73
西安,佳木斯,586,828,1.3
西安,九寨沟,2135,996,4.74
西安,建三江,757,861,1.68
西安,库尔勒,3214,1049,7.14
西安,克拉玛依,3188,1048,7.08
西安,昆明,2855,1034,6.34
西安,喀什,4067,1080,9.04
西安,兰州,1977,986,4.39
西安,丽江,2873,1035,6.38
西安,林芝,3057,1043,6.79
西安,柳州,2524,1018,5.61
西安,六盘水,2586,1021,5.75
西安,泸州,2355,1009,5.23
西安,临汾,1393,941,3.1
西安,拉萨,3359,1055,7.46
西安,满洲里,927,888,2.06
西安,茅台,1160,917,2.58
西安,牡丹江,399,778,0.89
西安,绵阳,2205,1000,4.9
西安,南昌,1792,973,3.98
西安,南京,1337,935,2.97
西安,南宁,2729,1028,6.06
西安,南通,1276,929,2.84
西安,宁波,1490,949,3.31
西安,攀枝花,2793,1031,6.21
西安,齐齐哈尔,493,806,1.1
